Unnamed: 0,car_name,model,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,price_per_km,is_luxury,is_high_performance,is_fuel_efficient,brand_Audi,brand_BMW,brand_Bentley,brand_Datsun,brand_Ferrari,brand_Force,brand_Ford,brand_Honda,brand_Hyundai,brand_ISUZU,brand_Isuzu,brand_Jaguar,brand_Jeep,brand_Kia,brand_Land Rover,brand_Lexus,brand_MG,brand_Mahindra,brand_Maruti,brand_Maserati,brand_Mercedes-AMG,brand_Mercedes-Benz,brand_Mini,brand_Nissan,brand_Porsche,brand_Renault,brand_Rolls-Royce,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,brand_Volvo,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,age_category_New,age_category_Recent,age_category_Mature,age_category_Old,mileage_category_Low,mileage_category_Average,mileage_category_Good,mileage_category_Excellent
14183,Maruti Swift,Swift,14,65000.0,22.0,1197.0,81.8,5,170000.0,2.615344379317241,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
14184,Hyundai Creta,Creta,5,69000.0,20.5,1582.0,126.2,5,825000.0,11.95634845871799,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14185,Hyundai i20,i20,6,70000.0,22.54,1396.0,88.73,5,590000.0,8.428451022128256,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14186,Maruti Baleno,Baleno,2,11000.0,21.01,1197.0,81.8,5,680000.0,61.8125624943187,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
14187,Hyundai Grand,Grand,7,49000.0,18.9,1197.0,82.0,5,425000.0,8.673292381788126,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
14188,Porsche Cayenne,Cayenne,8,85000.0,15.15,2159.5,182.25,5,1485000.0,17.470382701379982,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
14189,Mahindra XUV500,XUV500,6,80000.0,15.1,2159.5,140.0,7,780000.0,9.749878126523418,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
14190,Ford Ecosport,Ecosport,6,50000.0,21.7,1498.0,98.96,5,550000.0,10.999780004399913,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14191,Maruti Swift,Swift,4,47000.0,28.4,1248.0,74.0,5,535000.0,11.382736537520477,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
14192,Honda Amaze,Amaze,3,17000.0,18.3,1199.0,88.76,5,600000.0,35.29204164460914,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
14193,Hyundai i10,i10,10,56000.0,19.81,1086.0,68.05,5,225000.0,4.017785396689344,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
14194,Mercedes-Benz E-Class,E-Class,7,65000.0,13.0,2143.0,182.25,5,1485000.0,22.845802372271194,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
14195,Volkswagen Vento,Vento,8,58969.0,20.54,1598.0,103.6,5,350000.0,5.935221298965576,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
14196,Maruti Ciaz,Ciaz,6,48002.0,26.21,1248.0,88.5,5,560000.0,11.665937545570069,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
14198,Maruti Vitara,Vitara,5,26225.0,24.3,1248.0,88.5,5,625000.0,23.831312438038587,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
14199,Renault Duster,Duster,8,67000.0,19.87,1461.0,83.8,5,385000.0,5.746182892792645,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
14200,Volkswagen Vento,Vento,8,15000.0,16.09,1598.0,103.5,5,560000.0,37.33084461035931,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
14202,Maruti Alto,Alto,4,110000.0,23.95,998.0,67.1,5,250000.0,2.2727066117580748,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
14203,Maruti Vitara,Vitara,5,40000.0,24.3,1248.0,88.5,5,725000.0,18.124546886327842,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14204,Skoda Superb,Superb,9,55000.0,13.7,1798.0,157.75,5,560000.0,10.181633061217068,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False
14206,Maruti Swift,Swift,2,22000.0,25.2,1248.0,74.0,5,685000.0,31.134948411435843,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
14208,Audi A6,A6,7,40000.0,17.68,1968.0,174.33,5,1485000.0,37.124071898202544,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
14210,Maruti Vitara,Vitara,3,18000.0,24.3,1248.0,88.5,5,931000.0,51.71934892505972,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
14211,Maruti Baleno,Baleno,15,60500.0,15.4,1590.0,94.0,5,60000.0,0.9917191451380969,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
14212,Maruti Swift,Swift,7,58000.0,16.1,1197.0,85.0,5,380000.0,6.551611179117601,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14213,Tata Nexon,Nexon,3,25000.0,17.0,1198.0,108.5,5,875000.0,34.99860005599776,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
14214,Honda City,City,6,60000.0,26.0,1498.0,98.6,5,595000.0,9.916501391643473,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
14215,Hyundai i20,i20,7,54159.0,18.6,1197.0,81.83,5,410000.0,7.570162481536189,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14218,Maruti Baleno,Baleno,2,15103.0,21.01,1197.0,81.8,5,620000.0,41.04872881355932,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
14219,Tata Nexon,Nexon,2,15000.0,21.5,1497.0,108.5,5,890000.0,59.329378041463904,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
14221,Toyota Innova,Innova,2,21000.0,13.68,2159.5,147.51,7,1485000.0,70.71091852768916,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
14222,Land Rover Rover,Rover,2,19000.0,22.3,1999.0,177.0,5,1485000.0,78.15378137992737,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
14223,Renault Duster,Duster,8,90923.0,19.87,1461.0,83.8,5,425000.0,4.674233425718183,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
14224,Hyundai i20,i20,8,22000.0,18.5,1197.0,82.9,5,375000.0,17.044679787282398,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
14226,Maruti Baleno,Baleno,6,50000.0,27.39,1248.0,74.0,5,500000.0,9.99980000399992,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
14228,Hyundai Verna,Verna,9,72193.0,22.32,1582.0,126.32,5,415000.0,5.748400144056292,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
14229,Kia Carnival,Carnival,1,14000.0,14.11,2159.5,182.25,7,1485000.0,106.06385258195843,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
14230,Maruti Swift Dzire,Swift Dzire,10,62000.0,20.85,1197.0,83.14,5,235000.0,3.7902614473960097,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
14232,Honda City,City,6,59000.0,17.4,1497.0,117.3,5,690000.0,11.69471703869426,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14233,Maruti Wagon R,Wagon R,6,62000.0,18.9,998.0,67.1,5,265000.0,4.274124610893373,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14234,Maruti Alto,Alto,6,45000.0,23.95,998.0,67.05,5,320000.0,7.110953089931335,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
14235,Hyundai Grand,Grand,5,41000.0,18.9,1197.0,82.0,5,395000.0,9.633911368015415,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14237,Mercedes-Benz GLS,GLS,3,10000.0,8.9,2159.5,182.25,7,1485000.0,148.4851514848515,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False
14238,Volvo XC60,XC60,7,70252.0,11.2,2159.5,182.25,5,1485000.0,21.137887350006405,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
14239,Maruti Swift Dzire,Swift Dzire,5,45000.0,20.85,1197.0,83.14,5,475000.0,10.555320992866825,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
14240,Hyundai Creta,Creta,4,48000.0,20.5,1582.0,126.2,5,985000.0,20.520405824878647,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14242,BMW 7,7,8,89000.0,14.49,2159.5,182.25,5,1485000.0,16.685205784204673,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
14243,Toyota Innova,Innova,3,38000.0,13.68,2159.5,147.8,8,1485000.0,39.07791900213152,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
14245,Maruti Swift,Swift,7,52000.0,22.0,1197.0,81.8,5,361000.0,6.942174188957905,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
14246,Skoda Rapid,Rapid,6,62500.0,21.14,1498.0,103.52,5,410000.0,6.559895041679333,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
14248,Hyundai Grand,Grand,2,12909.0,18.9,1197.0,81.86,5,550000.0,42.60263361735089,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False
14249,Hyundai Grand,Grand,8,70000.0,24.0,1120.0,70.0,5,290000.0,4.142797960029142,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
14250,Honda City,City,3,41000.0,17.0,1497.0,118.0,5,845000.0,20.6092534328431,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
14251,Maruti Ertiga,Ertiga,7,57000.0,16.02,1373.0,93.7,7,525000.0,9.210364730443326,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14252,Maruti Vitara,Vitara,4,61000.0,24.3,1248.0,88.5,5,654000.0,10.721135719086572,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14253,Volkswagen Vento,Vento,5,17000.0,16.09,1598.0,103.2,5,650000.0,38.23304511499324,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14254,Maruti Wagon R,Wagon R,10,71000.0,20.51,998.0,67.04,5,220000.0,3.098547907775947,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
14255,Datsun redi-GO,redi-GO,4,17000.0,20.71,799.0,53.64,5,280000.0,16.469619434150932,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
14256,Honda City,City,3,29000.0,18.0,1497.0,117.3,5,1200000.0,41.377883521257885,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
14257,Datsun RediGO,RediGO,4,24719.0,22.7,799.0,53.64,5,260000.0,10.517799352750808,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
14258,Honda City,City,7,54000.0,26.0,1498.0,98.6,5,495000.0,9.166496916723764,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
14259,BMW 5,5,2,5700.0,15.01,1998.0,182.25,5,1485000.0,260.4806174355376,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
14260,Volkswagen Polo,Polo,2,32000.0,18.78,999.0,75.0,5,600000.0,18.749414080809974,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
14261,Renault KWID,KWID,6,43719.0,22.3,799.0,53.26,5,245000.0,5.60384263494968,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
14264,Honda Amaze,Amaze,6,54591.0,25.8,1498.0,98.6,5,425000.0,7.785023446658851,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
14265,Hyundai Verna,Verna,6,41000.0,17.43,1396.0,105.5,5,570000.0,13.902099948781737,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14266,Ford Ecosport,Ecosport,5,56000.0,18.88,999.0,123.24,5,675000.0,12.053356190068035,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14267,Honda City,City,2,15000.0,18.0,1497.0,117.3,5,1050000.0,69.99533364442371,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
14268,Toyota Fortuner,Fortuner,3,11000.0,14.24,2159.5,174.5,7,1485000.0,134.98772838832832,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
14269,Maruti Wagon R,Wagon R,5,56302.0,26.6,998.0,58.16,5,280000.0,4.9730920199634125,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
14270,Land Rover Rover,Rover,11,80000.0,10.2,2159.5,182.25,7,1485000.0,18.562267971650353,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
14271,Toyota Innova,Innova,4,61000.0,11.36,2159.5,171.5,7,1450000.0,23.770102129473287,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
14272,Toyota Fortuner,Fortuner,3,50000.0,12.9,2159.5,174.5,7,1485000.0,29.699406011879763,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
14273,Toyota Yaris,Yaris,3,21000.0,17.8,1496.0,105.5,5,1150000.0,54.759297176324935,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
14275,Hyundai Creta,Creta,6,77559.0,19.67,1582.0,126.2,5,860000.0,11.0881897885508,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
14276,Audi A4,A4,8,42000.0,17.11,1968.0,174.33,5,1260000.0,29.99928573129211,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
14279,Volkswagen Polo,Polo,8,69000.0,17.24,1198.0,73.9,5,350000.0,5.072390255213692,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
14281,Mercedes-Benz E-Class,E-Class,8,80000.0,14.21,2143.0,182.25,5,1485000.0,18.562267971650353,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
14283,BMW Z4,Z4,9,33000.0,10.37,2159.5,182.25,2,1485000.0,44.99863640495742,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False
14284,Maruti Swift Dzire,Swift Dzire,4,82000.0,20.85,1197.0,83.14,5,390000.0,4.756039560493165,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
14285,Hyundai Grand,Grand,5,68000.0,24.0,1120.0,70.0,5,399000.0,5.86756077116513,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14286,Maruti Swift Dzire,Swift Dzire,6,53000.0,26.59,1248.0,74.0,5,460000.0,8.679081526763646,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
14287,Hyundai i10,i10,10,100000.0,20.36,1197.0,78.9,5,170000.0,1.6999830001699983,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
14288,Honda Amaze,Amaze,5,44000.0,18.0,1198.0,86.7,5,450000.0,10.22704029453876,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14289,Maruti Wagon R,Wagon R,6,51000.0,26.2,998.0,58.2,5,300000.0,5.882237603184251,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
